"","User.Name","Machine.Name","Delivery.Group","Logon.Attempt.Time","Total..sec.","Brokering..sec.","VM.Start..sec.","HDX.Connection..sec.","Authentication..sec.","GPOs..sec.","Logon.scripts..sec.","Profile.load..sec.","Interactive.sessions..sec.","Logon.Attempt.Outcome","Failure.Reason","Weekday","Date","Hour"
"131","atrexler0","ADCF\FACAD3PDECX07P","SAS","1/2/2018 9:12:07 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Tuesday",2018-01-02,9
"132","atrexler0","ADCF\FACAD3PDECX07P","SAS","1/2/2018 9:46:39 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Tuesday",2018-01-02,9
"133","atrexler0","ADCF\FACAD3PDECX07P","SAS","1/2/2018 9:54:39 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Tuesday",2018-01-02,9
"134","atrexler0","ADCF\FACAD3PDECX07P","SAS","1/4/2018 8:59:43 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Thursday",2018-01-04,8
"135","criggs0","ADCF\FACAD3PDECX06P","UNIV_SAS","1/4/2018 9:17:49 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2018-01-04,9
"136","divester2","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 3:05:47 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Wednesday",2018-01-03,3
"137","fhuante2","ADCF\FACAD3PDECX08P","SPSS","1/2/2018 8:24:11 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2018-01-02,8
"138","jbonnie0","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 9:11:03 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2018-01-04,9
"139","jcloutier0","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 9:41:58 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2018-01-03,9
"140","jcloutier0","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 10:48:51 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2018-01-03,10
"141","jcloutier0","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 11:06:34 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2018-01-04,11
"142","jmurguia1","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 10:43:00 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2018-01-04,10
"143","jmurguia1","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 12:37:06 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2018-01-04,12
"144","jwei22","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 6:51:50 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2018-01-02,6
"145","jwei22","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 7:07:42 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2018-01-02,7
"146","jwei22","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 6:46:11 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2018-01-04,6
"147","kmartin22","ADCF\FACAD3PDECX07P","SAS","1/4/2018 6:59:52 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Thursday",2018-01-04,6
"148","kmartin22","ADCF\FACAD3PDECX07P","SAS","1/4/2018 7:14:16 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Thursday",2018-01-04,7
"149","kmartin22","ADCF\FACAD3PDECX07P","SAS","1/4/2018 7:19:54 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Thursday",2018-01-04,7
"150","kszeto0","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 10:10:13 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2018-01-02,10
"151","kszeto0","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 10:19:31 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2018-01-02,10
"152","kszeto0","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 10:27:18 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2018-01-02,10
"153","kszeto0","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 12:38:52 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2018-01-03,12
"154","larmey","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 12:04:28 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2018-01-03,12
"155","mlindberg0","ADCF\FACAD3PDECX06P","UNIV_SAS","1/2/2018 11:01:13 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2018-01-02,11
"156","plockwood-bean0","ADCF\FACAD3PDECX07P","SAS","12/29/2017 6:26:04 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday",2017-12-29,6
"157","plockwood-bean0","ADCF\FACAD3PDECX07P","SAS","1/2/2018 7:05:51 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Tuesday",2018-01-02,7
"158","plockwood-bean0","ADCF\FACAD3PDECX07P","SAS","1/3/2018 8:31:45 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2018-01-03,8
"159","rmomberger0","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 7:59:21 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Wednesday",2018-01-03,7
"160","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 10:11:25 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2018-01-03,10
"161","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 10:17:19 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2018-01-03,10
"162","rramachandran0","n/a","SAS","1/3/2018 10:22:39 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Unavailable Capacity","No Machine Available","Wednesday",2018-01-03,10
"163","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 10:22:44 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Wednesday",2018-01-03,10
"164","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 10:26:50 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Wednesday",2018-01-03,10
"165","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 8:40:05 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2018-01-04,8
"166","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 8:43:25 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2018-01-04,8
"167","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","1/4/2018 8:59:02 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2018-01-04,8
"168","tho3","ADCF\FACAD3PDECX07P","SAS","1/2/2018 3:42:18 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Tuesday",2018-01-02,3
"169","tho3","ADCF\FACAD3PDECX07P","SAS","1/2/2018 4:37:29 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Tuesday",2018-01-02,4
"170","tho3","ADCF\FACAD3PDECX07P","SAS","1/2/2018 5:18:35 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Tuesday",2018-01-02,5
"171","tho3","ADCF\FACAD3PDECX05P","Analysts","1/2/2018 5:19:05 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Tuesday",2018-01-02,5
"172","tho3","ADCF\FACAD3PDECX05P","Analysts","1/3/2018 9:57:10 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Wednesday",2018-01-03,9
