"","User.Name","Machine.Name","Delivery.Group","Logon.Attempt.Time","Total..sec.","Brokering..sec.","VM.Start..sec.","HDX.Connection..sec.","Authentication..sec.","GPOs..sec.","Logon.scripts..sec.","Profile.load..sec.","Interactive.sessions..sec.","Logon.Attempt.Outcome","Failure.Reason","Weekday","Date","Hour"
"132","fhuante2","ADCF\FACAD3PDECX07P","SAS","12/6/2017 11:56:13 PM","81.135","0","n/a","3.806","7.609","1.37","n/a","0.516","25.613","Success","n/a","Wednesday",2017-12-06,11
"133","jfisher11","ADCF\FACAD3PDECX07P","SAS","12/7/2017 12:24:39 AM","66.679","0.017","n/a","2.14","6.859","1.266","n/a","1.046","27.49","Success","n/a","Thursday",2017-12-07,12
"134","myi12","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 1:44:34 AM","111.363","0.05","n/a","5.673","10.375","2.723","n/a","1.23","47.476","Success","n/a","Thursday",2017-12-07,1
"135","atrexler0","ADCF\FACAD3PDECX07P","SAS","12/7/2017 12:42:04 PM","98.097","0.064","n/a","6.45","15.531","1.36","n/a","0.826","20.873","Success","n/a","Thursday",2017-12-07,12
"136","dpercich0","ADCF\FACAD3PDECX07P","SAS","12/7/2017 12:54:45 PM","77.737","0.016","n/a","4.513","11.703","2.423","n/a","0.873","28.36","Success","n/a","Thursday",2017-12-07,12
"137","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/7/2017 1:03:54 PM","93.38","0","n/a","5.786","16.422","1.36","n/a","1.11","21.35","Success","n/a","Thursday",2017-12-07,1
"138","jfarag2","ADCF\FACAD3PDECX07P","SAS","12/7/2017 2:20:27 PM","107.111","0.03","n/a","35.486","10.219","2.593","n/a","0.813","28.686","Success","n/a","Thursday",2017-12-07,2
"139","estewart7","ADCF\FACAD3PDECX07P","SAS","12/7/2017 3:10:02 PM","108.757","0.017","n/a","5.523","15.688","1.45","n/a","0.39","18.83","Success","n/a","Thursday",2017-12-07,3
"140","estewart7","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 3:12:53 PM","114.865","0.017","n/a","4.256","24.406","2.5","n/a","0.673","21.843","Success","n/a","Thursday",2017-12-07,3
"141","myi12","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 3:15:39 PM","77.277","0","n/a","4.186","10.484","1.32","n/a","0.386","24.296","Success","n/a","Thursday",2017-12-07,3
"142","DDelGrande","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 3:16:11 PM","54.914","0","n/a","2.78","5.859","5.553","n/a","1.23","26.053","Success","n/a","Thursday",2017-12-07,3
"143","mseibert0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 3:35:56 PM","103.957","0.016","n/a","8.686","17.297","2.093","n/a","0.826","25.76","Success","n/a","Thursday",2017-12-07,3
"144","cwelsh2","ADCF\FACAD3PDECX07P","SAS","12/7/2017 3:42:09 PM","80.718","0.017","n/a","6.333","11.297","1.31","n/a","0.703","26.433","Success","n/a","Thursday",2017-12-07,3
"145","acondon2","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 3:58:15 PM","61.253","0.017","n/a","4.91","7.953","1.296","n/a","0.71","19.723","Success","n/a","Thursday",2017-12-07,3
"146","jfisher11","ADCF\FACAD3PDECX07P","SAS","12/7/2017 4:06:27 PM","177.462","0.017","n/a","n/a","29.469","1.25","n/a","1.11","25.943","Success","n/a","Thursday",2017-12-07,4
"147","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 4:08:38 PM","102.169","0","n/a","13.303","8.531","2.646","n/a","0.786","27.843","Success","n/a","Thursday",2017-12-07,4
"148","jfisher11","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 4:10:03 PM","141.619","0","n/a","n/a","20.312","1.686","n/a","0.733","25.823","Success","n/a","Thursday",2017-12-07,4
"149","plockwood-bean0","ADCF\FACAD3PDECX07P","SAS","12/7/2017 4:21:26 PM","89.554","0.017","n/a","n/a","15.437","1.403","n/a","0.283","26.733","Success","n/a","Thursday",2017-12-07,4
"150","aallen13","ADCF\FACAD3PDECX07P","SAS","12/7/2017 5:13:41 PM","86.445","0.016","n/a","3.856","22.219","1.58","n/a","0.493","26.396","Success","n/a","Thursday",2017-12-07,5
"151","kszeto0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 5:37:21 PM","181.506","0.013","n/a","7.363","18.282","1.33","n/a","0.38","20.646","Success","n/a","Thursday",2017-12-07,5
"152","dbartolanzo0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/7/2017 6:18:51 PM","69.139","0","n/a","2.266","17.875","1.28","n/a","1.11","18.42","Success","n/a","Thursday",2017-12-07,6
"153","jtolins0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 6:59:48 PM","81.749","0.017","n/a","n/a","8.922","2.886","n/a","0.94","35.433","Success","n/a","Thursday",2017-12-07,6
"154","ko'gallagher0","ADCF\FACAD3PDECX07P","SAS","12/7/2017 7:02:51 PM","95.92","0.016","n/a","n/a","21.766","1.36","n/a","0.373","28.41","Success","n/a","Thursday",2017-12-07,7
"155","jtolins0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 8:34:41 PM","80.5","0.017","n/a","6.013","10.656","1.333","n/a","0.13","26.36","Success","n/a","Thursday",2017-12-07,8
"156","dbartolanzo0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/7/2017 9:28:12 PM","79.483","0","n/a","1.993","9.031","1.173","n/a","0.736","24.633","Success","n/a","Thursday",2017-12-07,9
"157","jtolins0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 10:01:14 PM","81.462","0.017","n/a","n/a","7.468","1.703","n/a","0.456","30","Success","n/a","Thursday",2017-12-07,10
"158","fmollah0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 10:10:26 PM","70.751","0","n/a","n/a","9.437","5.313","n/a","0.676","31.203","Success","n/a","Thursday",2017-12-07,10
"159","kroenfeldt0","ADCF\FACAD3PDECX07P","SAS","12/7/2017 10:41:43 PM","67.399","0","n/a","1.733","11.282","4.523","n/a","0.363","30.96","Success","n/a","Thursday",2017-12-07,10
"160","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 11:23:54 PM","71.618","0.017","n/a","10.073","7.704","1.306","n/a","0.823","19.413","Success","n/a","Thursday",2017-12-07,11
"161","dbartolanzo0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/8/2017 12:46:13 PM","82.575","0.064","n/a","13.596","16.235","1.39","n/a","0.81","19.903","Success","n/a","Friday",2017-12-08,12
"162","sschwab2","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 12:50:49 PM","60.728","0","n/a","2.843","9.844","1.313","n/a","0.75","20.286","Success","n/a","Friday",2017-12-08,12
"163","plockwood-bean0","ADCF\FACAD3PDECX07P","SAS","12/8/2017 1:09:14 PM","66.002","0.017","n/a","n/a","11.891","1.266","n/a","0.673","20.713","Success","n/a","Friday",2017-12-08,1
"164","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/8/2017 2:04:41 PM","92.266","0.017","n/a","6.16","16.078","1.27","n/a","0.793","20.6","Success","n/a","Friday",2017-12-08,2
"165","atrexler0","ADCF\FACAD3PDECX07P","SAS","12/8/2017 2:17:06 PM","202.485","0.017","n/a","4.883","17.453","1.363","n/a","0.486","25.89","Success","n/a","Friday",2017-12-08,2
"166","estewart7","ADCF\FACAD3PDECX07P","SAS","12/8/2017 3:25:17 PM","135.387","0","n/a","4.663","37.719","1.373","n/a","0.89","25.076","Success","n/a","Friday",2017-12-08,3
"167","mseibert0","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 3:36:49 PM","104.96","0.017","n/a","7.106","17.422","1.28","n/a","0.483","18.16","Success","n/a","Friday",2017-12-08,3
"168","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 3:58:20 PM","67.972","0","n/a","5.553","16.75","1.28","n/a","1.063","18.203","Success","n/a","Friday",2017-12-08,3
"169","jfisher11","ADCF\FACAD3PDECX07P","SAS","12/8/2017 3:58:27 PM","119.941","0","n/a","3.71","18.719","1.353","n/a","0.72","26.173","Success","n/a","Friday",2017-12-08,3
"170","jfisher11","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 4:00:19 PM","191.181","0.017","n/a","3.436","32.874","1.306","n/a","0.333","21.59","Success","n/a","Friday",2017-12-08,4
"171","acondon2","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 4:49:15 PM","73.168","0.017","n/a","6.553","13.375","1.303","n/a","0.323","28.06","Success","n/a","Friday",2017-12-08,4
"172","myi12","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 4:57:54 PM","90.262","0.033","n/a","5.463","20.344","1.303","n/a","0.373","28.056","Success","n/a","Friday",2017-12-08,4
"173","aallen13","n/a","SAS","12/6/2017 1:34:56 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Unavailable Capacity","No Machine Available","Wednesday",2017-12-06,1
"174","aallen13","ADCF\FACAD3PDECX07P","SAS","12/6/2017 1:44:10 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2017-12-06,1
"175","atrexler0","ADCF\FACAD3PDECX07P","SAS","12/5/2017 4:46:52 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-12-05,4
"176","atrexler0","ADCF\FACAD3PDECX07P","SAS","12/5/2017 9:12:22 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Tuesday",2017-12-05,9
"177","atrexler0","ADCF\FACAD3PDECX07P","SAS","12/5/2017 9:15:52 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Tuesday",2017-12-05,9
"178","cacord0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 9:53:18 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Thursday",2017-12-07,9
"179","cacord0","ADCF\FACAD3PDECX08P","SPSS","12/7/2017 9:53:48 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Thursday",2017-12-07,9
"180","criggs0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/4/2017 6:12:25 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-12-04,6
"181","dbartolanzo0","ADCF\FACAD3PDECX06P","UNIV_SAS","12/7/2017 10:17:13 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-12-07,10
"182","DDelGrande","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 7:15:38 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-12-07,7
"183","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","12/4/2017 6:22:07 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-12-04,6
"184","hwu3","ADCF\FACAD3PDECX06P","UNIV_SAS","12/5/2017 9:01:02 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-12-05,9
"185","jcloutier0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 9:32:54 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-12-07,9
"186","jcloutier0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 9:34:02 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-12-07,9
"187","jcloutier0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 9:35:17 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-12-07,9
"188","jcloutier0","ADCF\FACAD3PDECX07P","SAS","12/7/2017 9:37:46 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-12-07,9
"189","jfarag2","ADCF\FACAD3PDECX07P","SAS","12/4/2017 6:32:30 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-12-04,6
"190","Jim.Lucius","ADCF\FACAD3PDECX05P","Analysts","12/8/2017 8:01:35 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-08,8
"191","Jim.Lucius","ADCF\FACAD3PDECX07P","SAS","12/8/2017 8:05:06 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-08,8
"192","jschneider11","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 12:40:55 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday",2017-12-04,12
"193","jschneider11","ADCF\FACAD3PDECX07P","SAS","12/4/2017 12:42:25 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday",2017-12-04,12
"194","jschneider11","ADCF\FACAD3PDECX07P","SAS","12/4/2017 12:46:58 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday",2017-12-04,12
"195","jschneider11","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 12:47:28 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday",2017-12-04,12
"196","jwei22","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 7:42:06 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Tuesday",2017-12-05,7
"197","khawley2","ADCF\FACAD3PDECX07P","SAS","12/1/2017 11:25:06 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-01,11
"198","khawley2","ADCF\FACAD3PDECX08P","SPSS","12/1/2017 11:28:38 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-01,11
"199","khawley2","ADCF\FACAD3PDECX07P","SAS","12/1/2017 11:31:38 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-01,11
"200","khawley2","ADCF\FACAD3PDECX07P","SAS","12/1/2017 11:36:38 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-01,11
"201","khawley2","ADCF\FACAD3PDECX07P","SAS","12/1/2017 11:44:55 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-01,11
"202","khawley2","ADCF\FACAD3PDECX08P","SPSS","12/1/2017 11:48:40 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-01,11
"203","khawley2","ADCF\FACAD3PDECX07P","SAS","12/1/2017 11:49:10 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-01,11
"204","khawley2","ADCF\FACAD3PDECX08P","SPSS","12/1/2017 11:53:10 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-01,11
"205","khawley2","ADCF\FACAD3PDECX07P","SAS","12/1/2017 12:04:42 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-01,12
"206","khawley2","ADCF\FACAD3PDECX07P","SAS","12/1/2017 12:13:42 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-01,12
"207","khawley2","ADCF\FACAD3PDECX07P","SAS","12/1/2017 12:27:44 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-01,12
"208","khawley2","ADCF\FACAD3PDECX07P","SAS","12/1/2017 12:32:46 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-01,12
"209","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/4/2017 4:18:34 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday",2017-12-04,4
"210","kmartin22","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 4:19:05 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday",2017-12-04,4
"211","kmartin22","ADCF\FACAD3PDECX07P","SAS","12/4/2017 4:27:05 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday",2017-12-04,4
"212","kmartin22","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 7:02:25 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-12-05,7
"213","ko'gallagher0","ADCF\FACAD3PDECX07P","SAS","12/4/2017 12:05:02 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-12-04,12
"214","ko'gallagher0","ADCF\FACAD3PDECX07P","SAS","12/4/2017 12:19:03 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-12-04,12
"215","kroenfeldt0","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 2:45:14 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Thursday",2017-12-07,2
"216","ksullivan7","ADCF\FACAD3PDECX08P","SPSS","12/1/2017 9:55:40 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday",2017-12-01,9
"217","kszeto0","ADCF\FACAD3PDECX08P","SPSS","12/1/2017 9:13:47 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Friday",2017-12-01,9
"218","kszeto0","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 8:54:14 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-12-05,8
"219","kszeto0","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 1:23:46 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Tuesday",2017-12-05,1
"220","mgray16","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 4:26:32 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-12-07,4
"221","mgray16","ADCF\FACAD3PDECX05P","Analysts","12/7/2017 4:42:34 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Thursday",2017-12-07,4
"222","myi12","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 9:33:10 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2017-12-06,9
"223","pwolf4","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 8:49:44 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-12-05,8
"224","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/1/2017 1:07:22 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday",2017-12-01,1
"225","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 10:45:01 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Monday",2017-12-04,10
"226","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 8:45:14 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2017-12-06,8
"227","rramachandran0","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 2:26:57 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Wednesday",2017-12-06,2
"228","rramachandran0","ADCF\FACAD3PDECX07P","SAS","12/8/2017 8:28:22 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday",2017-12-08,8
"229","sbuttrey","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 11:30:08 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Wednesday",2017-12-06,11
"230","sbuttrey","ADCF\FACAD3PDECX05P","Analysts","12/6/2017 11:35:38 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Wednesday",2017-12-06,11
"231","shawkins","ADCF\FACAD3PDECX08P","SPSS","12/1/2017 3:28:33 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Friday",2017-12-01,3
"232","ssablan0","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 9:05:03 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday",2017-12-04,9
"233","ssablan0","ADCF\FACAD3PDECX05P","Analysts","12/4/2017 1:46:00 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Monday",2017-12-04,1
"234","ssablan0","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 9:55:31 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Tuesday",2017-12-05,9
"235","tho3","ADCF\FACAD3PDECX07P","SAS","12/3/2017 2:21:11 PM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Connection Timeout","Sunday",2017-12-03,2
"236","yshen","ADCF\FACAD3PDECX05P","Analysts","12/5/2017 10:12:55 AM","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Client Connection Failures","Other","Tuesday",2017-12-05,10
